Year,Country_Name,net_emission_removals_co2ton,surface_pct,EU28_CO2_emissions,CO2_aviation_sum,precipitation_m3,variation_temp_deg,terres_agricoles_perc,Aviation_perc
2000,Netherlands,-598.011333333333,10.64869668,223.83058,9.93484,33510.0,1.6640000000000004,57.938388625592395,4.438553480940808
2001,Netherlands,-838.6590666666658,10.69010664,232.62159,9.67372,35710.0,1.055833333333333,57.1978672985782,4.158564989603931
2002,Netherlands,-838.6590666666658,10.73151659,232.00353,10.084740000000002,33280.0,1.5568333333333333,57.7310426540284,4.346804550775586
2003,Netherlands,-838.6590666666658,10.77292654,232.45804,9.95064,25382.30078,1.3148333333333333,56.9609004739336,4.2806176977143915
2004,Netherlands,-838.6590666666658,10.81433649,238.90703,10.64633,34044.69922,1.0819166666666666,57.742890995260716,4.4562648491339925
2005,Netherlands,-838.6590666666658,10.85574645,238.61186,10.96074,31153.5,1.2860833333333332,57.396327014217995,4.593543673814033
2006,Netherlands,-838.6590666666658,10.8971564,237.28488,11.10373,30417.59961,1.74825,56.8601895734597,4.679493274076292
2007,Netherlands,-838.6590666666658,10.93856635,238.44119,11.17595,36558.69922,1.852083333333333,56.706161137440795,4.6870886695373395
2008,Netherlands,-838.6590666666658,10.9799763,239.38699,11.32839,32924.10156,1.3122500000000004,57.14751184834121,4.732249651495263
2009,Netherlands,-838.6590666666658,11.03118885,227.54971,10.49903,29895.5,1.1933333333333336,56.845538096649896,4.6139500683169405
2010,Netherlands,-838.6590666666658,11.07263564,236.81075,10.24894,32450.59961,-0.23875,55.508449451526786,4.327903188516568
2011,Netherlands,-725.0388200000011,11.02461447,227.43113,10.66986,31397.19922,1.6987500000000002,55.11269276393829,4.69146857776242
2012,Netherlands,-725.0388200000011,10.97330961,219.57499,10.25281,34987.0,1.0088333333333332,54.6174377224199,4.669388804253162
2013,Netherlands,-725.0388200000011,10.93173048,217.97991,10.47242,30496.90039,0.5449166666666666,54.84119916889279,4.80430513068842
2014,Netherlands,-725.0388200000011,10.88037993,210.7372,10.86753,31678.160160000003,2.4519166666666665,54.588898783021705,5.156911072178998
2015,Netherlands,-725.0388200000011,10.83546184,216.91204,11.4107,35308.25,1.6695833333333336,54.8262548262548,5.260519425293313
2016,Netherlands,-558.5871866666661,10.86308286,215.06713,11.70571,31376.500390799996,1.5624166666666668,53.905553905553894,5.442816854439821
2017,Netherlands,-558.5871866666661,10.89100089,212.3649,12.04636,31376.500390799996,1.7120833333333332,54.024354024354,5.67248165775041
2018,Netherlands,-558.5871866666661,10.91862192,207.45889,12.19042,31376.500390799996,2.2295,54.113454113454104,5.876065373722958
2019,Netherlands,-558.5871866666661,10.721707605517242,203.47719,11.921550000000002,31376.500390799996,2.127333333333333,56.90864336209021,5.858912244659955
2020,Netherlands,-558.5871866666661,10.721707605517242,222.2918513333333,9.659046000000002,31376.500390799996,2.444583333333333,56.90864336209021,4.34520921125263
1990,Poland,-26691.133333333306,28.9986614,378.71278,0.7027399999999999,203124.9063,1.6098333333333334,61.35688399882461,0.18556014930364906
1991,Poland,-26691.133333333306,29.05644977,374.98305,0.7155,188991.7969,0.3615833333333333,61.2262888112573,0.19080862454982966
1992,Poland,-26691.133333333306,29.11423814,366.22189,0.7661100000000001,170659.2031,1.1921666666666666,61.1936400143655,0.2091928475384145
1993,Poland,-26691.133333333306,29.17202651,366.58439,0.7691600000000001,189576.2031,0.25499999999999995,61.102223383068285,0.20981799034050524
1994,Poland,-26691.133333333306,29.22981488,361.66091,0.7972299999999999,201489.2031,1.3200833333333333,61.076104345554896,0.22043576675178966
1995,Poland,-26691.133333333306,29.28760325,364.10537,0.8478399999999999,205053.7031,0.6716666666666663,60.7985895719743,0.23285567032422508
1996,Poland,-26691.133333333306,29.34539162,379.00752,0.98358,192546.7031,-0.8055833333333332,60.3153873779751,0.25951463970952343
1997,Poland,-26691.133333333306,29.40317999,369.00836,0.8888800000000001,198987.9063,0.4075,60.259884423259,0.24088343147564464
1998,Poland,-26691.133333333306,29.46096836,341.02758,0.89844,220093.5,0.7716666666666666,60.2141761076104,0.2634508329209034
1999,Poland,-26691.133333333306,29.51875673,331.45513,0.80074,199832.0,1.4236666666666664,60.188057070096995,0.24158322726819764
2000,Poland,-26691.133333333306,29.5765451,319.40159,0.8511899999999999,197268.0,2.0025,60.1162297169349,0.2664952294069669
2011,Poland,-40078.8666666667,30.52346276,336.24909,1.50653,215247.0938,1.409,48.261110929693395,0.44803987424917635
2012,Poland,-40078.8666666667,30.58389393,328.6741,1.6664100000000002,195767.2969,0.9769166666666664,47.446280451962615,0.5070098313192308
2013,Poland,-40078.8666666667,30.64432906,324.57222,1.6233600000000001,210119.2031,1.0405,47.05920773325499,0.5001537100125205
2014,Poland,-40078.8666666667,30.70577093,312.44294,1.82935,199957.2031,2.2310000000000003,47.1080048336001,0.585498907416503
2015,Poland,-40078.8666666667,30.76521114,315.9013700000001,1.99844,155713.2969,2.2776666666666663,46.9349096965936,0.6326151735271042
2016,Poland,-45790.8,30.81420033,326.9219,2.11835,199680.0547,1.7470000000000006,46.9447075345374,0.6479682150385153
2017,Poland,-45790.8,30.85339168,341.01806,2.62852,199680.0547,1.5519166666666664,47.2321107808877,0.7707861571906192
2018,Poland,-45790.8,30.89460104,340.82163,3.11059,199680.0547,2.3705833333333333,47.39850409903,0.9126738816430165
2019,Poland,-45790.8,29.950152771379305,323.58178,3.32228,199680.0547,2.7702499999999994,54.110350349917574,1.026720354897609
2020,Poland,-45790.8,29.950152771379305,338.86312433333336,1.3524936666666667,199680.0547,2.5740000000000003,54.110350349917574,0.39912683604257976
1990,Portugal,-1886.885,37.14754098,48.35459,1.71049,93571.0,1.1034166666666667,43.3114754098361,3.5373891082521847
1991,Portugal,-1886.885,37.01857923,50.17885,1.74016,50400.0,0.5676666666666667,42.8415300546448,3.4679152670896203
1992,Portugal,-1886.885,36.88961749,54.1026,1.84015,63900.0,0.4616666666666666,42.3825136612022,3.4012228617478644
1993,Portugal,-1886.885,36.76065574,52.3123,1.7420099999999998,82000.0,-0.19408333333333336,43.2677595628415,3.330019899717657
1994,Portugal,-1886.885,36.63169399,53.05328000000001,1.7643799999999998,57500.0,0.7436666666666666,43.1912568306011,3.3256756226947695
1995,Portugal,-1886.885,36.50273224,57.48324,1.84888,58737.0,1.73775,42.885245901639294,3.216380983396204
1996,Portugal,-1886.885,36.37377049,54.8102,1.83454,111270.0,0.6690833333333334,40.7650273224044,3.3470777337065
1997,Portugal,-1886.885,36.24480874,57.735380000000006,1.89261,107298.0,1.623916666666667,39.1475409836066,3.2780766316944647
1998,Portugal,-1886.885,36.11584699,62.3886,2.01665,61773.0,1.0390000000000001,40.683060109289606,3.232401432312954
1999,Portugal,-1886.885,35.98688525,70.56492,2.22257,72866.0,0.7311666666666667,42.2185792349727,3.1496811730247836
2000,Portugal,-1886.885,35.8579235,69.55570999999999,2.32206,71207.0,0.7718333333333334,43.2391256830601,3.338417507347708
2001,Portugal,-164.49766666666702,35.82622951,68.57556,2.28688,131785.0,0.9099166666666666,42.11825136612021,3.3348324096806508
2002,Portugal,-164.49766666666702,35.79453552,73.0299,2.20567,52427.0,0.9560833333333334,42.37945355191261,3.0202287008471873
2003,Portugal,-164.49766666666702,35.76284153,68.42694,2.37351,80606.0,1.2919999999999998,41.67956284153011,3.468677687472215
2004,Portugal,-164.49766666666702,35.73114754,71.68427,2.57344,61516.0,0.9481666666666664,42.2908196721311,3.5899647161085695
2005,Portugal,-164.49766666666702,35.71116213,73.75695999999998,2.66873,35188.0,0.9968333333333332,41.804854050508396,3.618275482069761
2006,Portugal,-164.49766666666702,35.67945775,69.24457,2.79577,66782.0,1.525666666666667,41.080791516344206,4.037529585352325
2007,Portugal,-164.49766666666702,35.64775336,66.98942,2.9260200000000003,76685.0,0.75825,40.023176997922796,4.367883764331741
2008,Portugal,-164.49766666666702,35.61604898,64.92175999999999,2.98718,52684.10156,0.6107499999999999,40.7331365475019,4.601199967468535
2009,Portugal,-164.49766666666702,35.53772246,61.59105,2.79712,45418.19922,1.4883333333333333,40.3491647559777,4.541439056486292
2010,Portugal,-164.49766666666702,35.50605961,57.48811,3.03816,79650.0,1.11425,39.8970411616989,5.284849336671531
2011,Portugal,-1112.5839999999996,35.63707828,56.67992,3.10236,70534.5,1.6265833333333333,39.8445245114095,5.473472792481005
2012,Portugal,-1112.5839999999996,35.76809695,55.0194,3.12717,71990.80912636365,0.8240833333333333,40.0088437602358,5.6837588196163535
2013,Portugal,-1112.5839999999996,35.8931589,53.2874,3.16169,71990.80912636365,0.8683333333333332,40.402728229401795,5.933278786354748
2014,Portugal,-1112.5839999999996,36.02399853,53.08371,3.34289,71990.80912636365,1.3262500000000002,39.996244771062,6.297393305780624
2015,Portugal,-1112.5839999999996,36.15499489,57.62204000000001,3.50735,71990.80912636365,1.66475,39.72224405494861,6.086820251417686
2016,Portugal,0.0,36.15499489,56.35475,3.81399,71990.80912636365,1.5495,39.506645881911204,6.767823475394709
2017,Portugal,0.0,36.15499489,61.79458,4.33739,71990.80912636365,2.03825,39.1657431423406,7.019046006947535
2018,Portugal,0.0,36.15499489,58.40563,4.61831,71990.80912636365,0.9825833333333336,39.01497288375379,7.907302772010164
2019,Portugal,0.0,36.07880431896552,55.22151,4.8630200000000015,71990.80912636365,1.3083333333333331,41.17073498106241,8.806387221211446
2020,Portugal,0.0,36.07880431896552,60.45723833333332,2.715371666666667,71990.80912636365,1.8749166666666663,41.17073498106241,4.491392166634143
1990,Romania,4.1725882008828795e-12,27.77850447,190.61636,0.81503,113000.0,1.104,64.3950294310007,0.42757610102301824
1991,Romania,4.1725882008828795e-12,27.7630088,151.30181000000005,0.58435,170000.0,-0.2630833333333333,64.4905430140329,0.3862148113099241
1992,Romania,4.1725882008828795e-12,27.76082977,145.79311,0.8652200000000001,116000.0,0.4915833333333333,64.4556785496383,0.5934574000101925
1993,Romania,4.1725882008828795e-12,27.75865075,134.67453,0.8839899999999999,137000.0,-0.10825,64.4687527237863,0.6563898905011957
1994,Romania,4.1725882008828795e-12,27.75042482,125.83924,0.6020099999999999,123000.0,1.5764166666666668,64.4764933989804,0.4783960869439452
1995,Romania,4.1725882008828795e-12,27.75066452,128.4413,0.6546,147000.0,0.2906666666666668,64.4777550220053,0.5096491549057818
1996,Romania,4.1725882008828795e-12,27.74485884,131.09051000000002,0.31434,151000.0,-0.35758333333333336,64.40397350993379,0.239788524737603
1997,Romania,4.1725882008828795e-12,27.7414717,119.43644,0.4453200000000001,171000.0,-0.3080833333333333,64.4708752668496,0.3728510327333937
1998,Romania,4.1725882008828795e-12,27.73204408,107.892,0.39112,170000.0,0.3792500000000001,64.2318916329108,0.36251065880695515
1999,Romania,4.1725882008828795e-12,27.72865854,91.67776,0.47781999999999997,170000.0,1.0596666666666668,64.3771777003484,0.5211951077338713
2000,Romania,4.1725882008828795e-12,27.713203600000003,95.74361,0.45527,102000.0,1.4775833333333337,64.6772016890862,0.47550954053226113
2001,Romania,-3278.0,27.778068,100.82709,0.40091,170000.0,0.9116666666666666,64.420356101171,0.39762131387507066
2002,Romania,-3278.0,27.82355244,101.18592,0.34205,155000.0,1.3643333333333336,64.46252229521029,0.3380411029518732
2003,Romania,-3278.0,27.87866928,106.13723,0.41754,131000.0,0.4261666666666666,64.3618177864753,0.3933963605419135
2004,Romania,-3278.0,27.9373913,105.29348,0.6025,167000.0,0.6782499999999999,61.4347826086956,0.572210169138678
2005,Romania,-3278.0,28.004609100000003,102.81101,0.56618,206000.0,0.25216666666666665,61.6575354378642,0.5506997742751483
2006,Romania,-3278.0,28.06939734,106.01693,0.6568999999999999,162500.0,0.6299166666666666,61.0444386468388,0.6196180176128472
2007,Romania,-3278.0,28.14519988,104.65207,0.61098,174000.0,1.90275,59.2892252816564,0.583820272260262
2008,Romania,-3278.0,28.20878643,102.38769,0.6421399999999999,158000.0,1.5874999999999997,59.304045237059604,0.6271652383211301
2009,Romania,-3278.0,28.25393376,84.06523,0.6977399999999999,156000.0,1.5363333333333336,59.206294010258205,0.829998323920603
2010,Romania,-3278.0,28.31993045,80.64919,0.8303299999999999,201750.0,1.0493333333333332,61.5344490328189,1.029557767412171
2016,Romania,-28562.1812666667,30.11582928,77.88895,0.95355,155065.04627692307,1.605666666666666,58.7665159944367,1.224242976699519
2017,Romania,-28562.1812666667,30.11582928,81.01547,1.1532,155065.04627692307,1.5499166666666666,58.1449930458971,1.4234318457943897
2018,Romania,-28562.1812666667,30.11582928,81.14236,0.57738,155065.04627692307,2.0894166666666663,58.3014603616134,0.7115642187385234
2019,Romania,-28562.1812666667,28.365716445862066,77.50605,0.65037,155065.04627692307,2.5635833333333333,62.14114154587273,0.8391215911532067
2020,Romania,-28562.1812666667,28.365716445862066,104.94358066666665,0.6308553333333333,155065.04627692307,2.3423333333333334,62.14114154587273,0.6011376106339705
1990,Slovenia,-9507.003,58.98709037,15.13183,0.04995,32099.5,1.4957097701149427,27.65660063278213,0.3300988710552524
1991,Slovenia,-9507.003,58.98709037,13.98324,0.02178,20126.0,1.4957097701149427,27.65660063278213,0.1557578930205017
1992,Slovenia,-9507.003,59.43396226,13.9061,0.03447,21503.59961,1.3405833333333332,28.003972194637495,0.2478768310309864
1993,Slovenia,-9507.003,59.65739821,14.28152,0.049530000000000005,18792.09961,0.7080833333333333,27.8053624627607,0.34681182395151217
1994,Slovenia,-9507.003,59.88083416,14.68156,0.05544,24286.0,1.9364166666666665,27.2591857000993,0.3776165475603411
1995,Slovenia,-9507.003,60.10427011,15.39964,0.05912000000000001,32672.5,0.7001666666666666,26.7130089374379,0.3839050783005318
1996,Slovenia,-9507.003,60.32770606,16.03991,0.055029999999999996,33856.89844,-0.1985833333333333,26.067527308838105,0.3430817255209038
1997,Slovenia,-9507.003,60.55114201,16.56219,0.05799,27413.40039,0.7957499999999998,24.5779543197617,0.3501348553542738
1998,Slovenia,-9507.003,60.77457795,16.08502,0.05263,31945.09961,1.0918333333333334,24.329692154915598,0.3271988471260838
1999,Slovenia,-9507.003,60.9980139,15.46497,0.062439999999999996,31323.09961,1.088,24.826216484607702,0.4037511873608549
2000,Slovenia,-9507.003,61.22144985,15.1119,0.07157999999999999,31780.09961,2.0709166666666667,25.719960278053602,0.4736664482957139
2001,Slovenia,-11895.4935,61.29096326,16.36613,0.08016000000000001,28645.0,1.2794166666666664,25.322740814299895,0.48979202780376313
2002,Slovenia,-11895.4935,61.36047666,16.62738,0.08256000000000001,29499.90039,1.86725,25.074478649453802,0.4965304215095825
2003,Slovenia,-11895.4935,61.42999007,16.32615,0.07887999999999999,23249.30078,1.4966666666666664,25.322740814299895,0.4831512634638295
2004,Slovenia,-11895.4935,61.49950348,16.7372,0.0591,32052.59961,0.7750833333333335,24.428997020854002,0.3531056568601677
2005,Slovenia,-11895.4935,61.56901688,17.03377,0.0636,28342.69922,0.4140833333333334,25.2730883813307,0.3733759467223052
2006,Slovenia,-11895.4935,61.63853029,17.31431,0.07249,24124.90039,1.2011666666666665,24.379344587884802,0.4186710299168723
2007,Slovenia,-11895.4935,61.70804369,17.565179999999998,0.09507,28656.0,1.952,24.7269116186693,0.5412412511571189
2008,Slovenia,-11895.4935,61.75854504,18.56489,0.10523,36444.0,1.7794166666666669,30.703556998342094,0.566822642094836
2009,Slovenia,-11895.4935,61.82926466,16.35829,0.07927999999999999,33588.0,1.64475,31.0297928104121,0.4846472339101458
2010,Slovenia,-11895.4935,61.89752906,16.56403,0.07469999999999999,35827.0,0.6429166666666665,30.9666339061461,0.4509772078413284
2011,Slovenia,-5092.03970000002,61.90807108,16.50669,0.07103,23127.0,1.711166666666667,30.8056189814355,0.430310377186462
2012,Slovenia,-5092.03970000002,61.91892066,15.96479,0.06811,30156.0,1.8108333333333333,30.368267173640003,0.4266263445995845
2013,Slovenia,-5092.03970000002,61.94637537,15.37904,0.07422999999999999,34848.0,1.4798333333333336,30.298411122144998,0.4826699195788553
2014,Slovenia,-5092.03970000002,61.95630586,13.79646,0.07341,39897.0,2.49475,30.528301886792498,0.5320930151647597
2015,Slovenia,-5092.03970000002,61.95823776,13.90341,0.07612000000000001,29370.2278908,2.245,30.6062772432556,0.5474915865963819
2016,Slovenia,-965.265473333331,61.85929898,14.882279999999998,0.0626,29370.2278908,1.90475,30.6563399860987,0.4206344726748859
2017,Slovenia,-965.265473333331,61.76997829999999,15.16524,0.07537999999999999,29370.2278908,1.8429166666666663,30.5411136105194,0.497057745212077
2018,Slovenia,-965.265473333331,61.67438072,15.32206,0.10342,29370.2278908,2.489583333333333,30.392721638425893,0.6749745138708503
2019,Slovenia,-965.265473333331,61.09989541620689,14.69633,0.0792,29370.2278908,2.577916666666667,27.656600632782123,0.5389100544149458
2020,Slovenia,-965.265473333331,61.09989541620689,15.724050333333333,0.068151,29370.2278908,2.2329166666666667,27.656600632782123,0.4334188619043469
1990,Spain,-43068.96517,27.84050136,247.59396,6.3958900000000005,350914.0,1.14275,61.0123338138715,2.583217296577025
1991,Spain,-43068.96517,28.47907056,258.53436,7.06205,283594.0,0.37775,60.81010732019861,2.731571153636987
1992,Spain,-43068.96517,29.11763976,268.13181000000003,7.782089999999998,297073.0,0.37875,60.6259010091302,2.9023374734985743
1993,Spain,-43068.96517,29.75620895,257.85202000000004,7.6547,301415.0,-0.0039166666666666785,60.1333493512734,2.9686406955431255
1994,Spain,-43068.96517,30.39477815,269.66811,8.14355,276268.0,1.1188333333333331,60.43368572801539,3.019841686137823
1995,Spain,-43068.96517,31.03334735,284.28042,8.91514,261536.0,1.52925,59.5046452026269,3.1360372972574044
1996,Spain,-43068.96517,31.67191655,276.94334,9.67954,435200.0,0.6636666666666667,60.345587057504396,3.495133697744817
1997,Spain,-43068.96517,32.31048574,293.42771,10.3288,397312.0,1.5716666666666663,60.18540765657539,3.52004928232579
1998,Spain,-43068.96517,32.94905494,303.55864,10.98338,365853.0,1.067333333333333,59.9831811629025,3.6182070126549517
1999,Spain,-43068.96517,33.58762414,327.3259,11.99975,267982.0,0.89925,59.6227775108121,3.665994655479447
2000,Spain,-43068.96517,34.25637275,340.2338200000001,12.87213,397961.9063,0.9698333333333332,59.6513026052104,3.783318777657082
2001,Spain,-19600.324443333302,34.58050028,344.67605,13.11904,301785.9063,1.179083333333333,59.2152772205729,3.806194251094615
2002,Spain,-19600.324443333302,34.83530779,364.92473,12.62105,369899.4063,1.1401666666666668,58.9511862776531,3.4585351340809374
2003,Spain,-19600.324443333302,35.11418641,370.06835,13.241,373802.9063,1.4905000000000002,58.398269265439396,3.577987687950077
2004,Spain,-19600.324443333302,35.40705557,388.73625,14.67363,221456.2969,0.9811666666666669,58.2375095156056,3.774700712886951
2005,Spain,-19600.324443333302,35.70425174,406.74323,15.56075,313516.5,0.8465000000000001,58.434350517942704,3.825693669197641
2006,Spain,-19600.324443333302,36.00299812,399.3577,16.109180000000002,355746.8125,1.597416666666667,57.342979678544204,4.033772229757934
2007,Spain,-19600.324443333302,36.28442027,408.63526,17.10292,300643.0938,0.8463333333333333,56.1078720121817,4.185375486197643
2008,Spain,-19600.324443333302,36.59795108,377.93365,16.92801,305173.5938,0.8237499999999999,56.4194065757819,4.479095735455152
2009,Spain,-19600.324443333302,36.89928809,337.39627,15.44953,425689.9063,1.4591666666666665,56.090322063129214,4.579045879789957
2010,Spain,-19600.324443333302,37.08993820000001,323.51349,16.091739999999998,337988.4063,0.8700000000000001,55.088898222035596,4.974055332283052
2011,Spain,-8784.79888000002,37.10192046,326.10209,17.13642,246632.5938,1.6830833333333333,54.0409698327599,5.254924922437634
2012,Spain,-8784.79888000002,37.07977849,319.3038,16.129949999999994,422481.9063,1.0680833333333333,53.8613782211471,5.051599761731615
2013,Spain,-8784.79888000002,37.08211351,289.41058,15.84075,263370.5938,0.8489166666666667,53.44395353951339,5.4734522836034545
2014,Spain,-8784.79888000002,37.08444853,294.20398,16.401259999999994,328694.79314799997,1.6284999999999996,53.1336838527818,5.57479202014874
2015,Spain,-8784.79888000002,37.12753247,310.16863,17.021620000000002,344073.0,1.7335,53.1890621841609,5.487859942509338
2016,Spain,-15139.74902,37.14286858,301.0997700000001,18.86319,328694.79314799997,1.60775,52.5772473596977,6.264764001646363
2017,Spain,-15139.74902,37.15223392,313.51887,20.21588,328694.79314799997,1.9253333333333336,52.638713827628095,6.44805845338751
2018,Spain,-15139.74902,37.15664678,310.56433,21.36753,328694.79314799997,1.27675,52.408209711446,6.880226715025516
2019,Spain,-15139.74902,34.37380829448276,293.40598,22.111539999999998,328694.79314799997,1.5396666666666663,57.30646787228075,7.536158601811728
2020,Spain,-15139.74902,34.37380829448276,320.24377000000004,13.926733666666667,328694.79314799997,1.9123333333333328,57.30646787228075,4.348791443051855
1990,Sweden,-36230.909,68.38962811,61.04677,2.00798,349106.0,2.0175,8.31749281083979,3.289248554837545
1991,Sweden,-36230.909,68.41399815,61.44998,1.70134,278530.0,1.0529166666666665,8.18345762050982,2.768658346186606
1992,Sweden,-36230.909,68.43836818,61.33889,1.53532,312275.0,1.4095000000000002,8.14933957206219,2.50301236295603
1993,Sweden,-36230.909,68.46273822,61.62664,1.8117,312275.0,0.5377500000000002,8.17858361358873,2.939800060493319
1994,Sweden,-36230.909,68.48710825,64.71929,1.9639,282580.0,0.52225,8.17858361358873,3.034489408026571
1995,Sweden,-36230.909,68.51147829,64.21087,2.05906,323845.0,0.7085833333333337,7.96169030560023,3.2067156230712963
1996,Sweden,-36230.909,68.53584832,68.37069,2.0792200000000003,253780.0,-0.015083333333333318,8.03480040941658,3.041098459003413
1997,Sweden,-36230.909,68.56021836,64.07646,2.21412,284380.0,1.24875,7.94219427791587,3.4554343357919586
1998,Sweden,-36230.909,68.58458839,65.41064,2.33998,372570.0,0.5445000000000001,7.87395818102062,3.577369064115563
1999,Sweden,-36230.909,68.60895842,62.70613,2.57784,322170.0,1.222,7.78378905298046,4.11098564047885
2000,Sweden,-36230.909,68.63332846,61.46168,2.56972,424479.0,2.059333333333333,7.6838719110981115,4.1810116482335005
2001,Sweden,-51833.485,68.61139543,62.22514,2.49588,369682.0,0.7880833333333334,7.6863089145586585,4.011047624802451
2002,Sweden,-51833.485,68.5894624,62.3636,2.21165,307074.0,1.4215833333333334,7.72530096992738,3.5463796188802443
2003,Sweden,-51833.485,68.56752937,64.36799,2.1486099999999997,308014.0,1.3438333333333332,7.70824194570356,3.3380100885548853
2004,Sweden,-51833.485,68.54559633,64.78936,2.43874,339172.0,1.28825,7.759419018375009,3.764105711184676
2005,Sweden,-51833.485,68.5236633,62.44793000000001,2.59815,334552.0,1.6666666666666667,7.83740312911244,4.160506200926116
2006,Sweden,-51833.485,68.50173027,62.76849,2.6292,360630.0,1.9469999999999998,7.70824194570356,4.18872590371379
2007,Sweden,-51833.485,68.47979724,62.15511,2.7995900000000002,340484.0,1.7444999999999995,7.644879855729389,4.504199252483023
2008,Sweden,-51833.485,68.45786421,60.13018,3.0463,357745.0,1.854,7.53765170346542,5.066174756170694
2009,Sweden,-51833.485,68.43593118,56.57345,2.58141,340066.0,1.1634999999999998,7.503533655017789,4.562935440564434
2010,Sweden,-51833.485,68.41399815,62.07115,2.5876400000000004,335750.0,-0.6522499999999999,7.51815567578106,4.168828835940691
2011,Sweden,-54856.0833333333,68.36866988,57.26873000000001,2.7992799999999995,381114.0,2.1099166666666664,7.47185261003071,4.8879728955051025
2012,Sweden,-54856.0833333333,68.82653312,54.43183000000001,2.68075,397478.0,0.7508333333333334,7.48416556193843,4.924967615455882
2013,Sweden,-54856.0833333333,68.78087102,52.61529,2.75787,311389.0,1.4773333333333334,7.48244709579221,5.2415752151133255
2014,Sweden,-54856.0833333333,68.74027154,51.20472,2.78483,337479.0,2.5148333333333337,7.4456801944464885,5.43861972099447
2015,Sweden,-54856.0833333333,68.69460607,51.52062,2.67131,379573.0,2.3156666666666665,7.4631116348727,5.184933721682698
2016,Sweden,-44979.5866666667,68.69460607,52.10208,3.07289,335238.1538461539,1.7787499999999998,7.44273403550122,5.89782596011522
2017,Sweden,-44979.5866666667,68.69460607,52.62757,3.29821,335238.1538461539,1.4509166666666669,7.41695514473006,6.267076363206586
2018,Sweden,-44979.5866666667,68.69460607,50.52879,3.31006,335238.1538461539,1.858666666666667,7.387493555277309,6.5508396302385234
2019,Sweden,-44979.5866666667,68.56027582310345,50.43809,3.11377,335238.1538461539,1.7385,7.741770276364982,6.173449470429986
2020,Sweden,-44979.5866666667,68.56027582310345,59.63493866666667,2.496210666666667,335238.1538461539,3.013833333333333,7.741770276364982,4.18581912294636
1990,Belgium,-5183.70343333333,23.25411335,136.74563999999998,3.13991,25962.80078,1.4807222222222223,43.9670932358318,2.2961682727142163
1991,Belgium,-5183.70343333333,23.22608166,139.33392,2.5161200000000004,23604.19922,1.4807222222222223,43.3577087141987,1.805820147742919
1992,Belgium,-5183.70343333333,23.19804997,138.31848,2.52679,29019.90039,1.4807222222222223,44.8202315661182,1.8267913296907257
1993,Belgium,-5183.70343333333,23.17001828,137.7917,2.54179,28955.69922,1.4807222222222223,45.1858622790981,1.844661180608121
1994,Belgium,-5183.70343333333,23.14198659,141.57775,2.55903,28818.40039,1.4807222222222223,45.460085313833,1.8075085951005716
1995,Belgium,-5183.70343333333,23.11395491,141.81694,2.92125,28959.0,1.4807222222222223,45.551492992077996,2.059873806330894
1996,Belgium,-5183.70343333333,23.08592322,148.72298,3.37989,21763.40039,1.4807222222222223,45.734308348568,2.272607770500564
1997,Belgium,-5183.70343333333,23.05789153,145.31127,3.64288,24767.30078,1.4807222222222223,46.0085313833029,2.5069493921565753
1998,Belgium,-5183.70343333333,23.02985984,152.84625,4.11158,32805.30078,1.4807222222222223,46.2522851919561,2.6900103862541607
1999,Belgium,-5183.70343333333,23.00182815,144.27443,4.63443,31153.80078,1.4807222222222223,46.3436928702011,3.2122324101367097
2000,Belgium,-5183.70343333333,22.03764861,147.61139,4.70739,32397.0,1.59,45.89167767503299,3.1890425257834103
2001,Belgium,-3224.37148,22.11218626,146.62076000000005,4.25825,34093.80078,1.0781666666666667,45.79920739762221,2.9042613065162115
2002,Belgium,-3224.37148,22.18672391,153.27196,3.5468,33598.80078,1.5710833333333334,45.875165125495386,2.3140566611140096
2003,Belgium,-3224.37148,22.26126156,155.30801,3.8657,23040.09961,1.5079166666666668,45.97754293262879,2.489053848542648
2004,Belgium,-3224.37148,22.33579921,157.03207,3.76643,28408.09961,0.9851666666666667,45.947820343461,2.398510062307655
2005,Belgium,-3224.37148,22.41033686,154.42927,3.58681,26028.30078,1.2283333333333333,45.673712021136105,2.3226231659322094
2006,Belgium,-3224.37148,22.4848745,155.17033999999995,3.7302400000000007,29325.69922,1.6235,45.57463672391021,2.403964572095416
2007,Belgium,-3224.37148,22.55941215,155.24318,4.0346400000000004,31476.0,1.7087499999999995,45.1420079260238,2.59891610053337
2008,Belgium,-3224.37148,22.633949800000003,155.77982,4.3558900000000005,29484.59961,1.1595,45.0891677675033,2.7961837418993043
2009,Belgium,-3224.37148,22.70848745,134.56786,3.9702599999999997,26223.59961,1.1735,45.033025099075296,2.950377601308366
2010,Belgium,-3224.37148,22.783025100000003,143.60581000000005,4.19794,27567.0,-0.07250000000000005,44.772126816380386,2.9232382728804627
2011,Belgium,-4876.70986,22.77926024,131.59108999999998,4.4568699999999986,24047.0,1.85375,44.1116248348745,3.386908642522833
2012,Belgium,-4876.70986,22.77549538,126.28636000000002,4.10264,29829.0,1.033,43.9894319682959,3.248680221680314
2013,Belgium,-4876.70986,22.77173052,126.67838,3.88193,25848.0,0.5383333333333333,44.1380449141347,3.0643982027556715
2014,Belgium,-4876.70986,22.76796565,118.5078,4.06361,26544.0,2.3214166666666665,43.966314398943204,3.428981045973345
