Annee,Code_country,Country_Name,Valeur
2016,POL,Poland,1.7470000000000006
2016,PRT,Portugal,1.5495
2016,ROU,Romania,1.6056666666666661
2016,SVK,Slovak Republic,1.6464166666666669
2016,SVN,Slovenia,1.9047499999999997
2016,SWE,Sweden,1.7787499999999998
2017,AUT,Austria,1.7555833333333333
2017,BEL,Belgium,1.736416666666667
2017,BGR,Bulgaria,1.4127499999999997
2017,CZE,Czech Republic,1.6740833333333336
2017,DEU,Germany,1.6619999999999997
2017,DNK,Denmark,1.56925
2017,ESP,Spain,1.9253333333333336
2017,EST,Estonia,1.54675
2017,FIN,Finland,1.5098333333333331
2017,FRA,France,1.7015
2017,GBR,United Kingdom,1.2983333333333336
2017,GRC,Greece,0.9509166666666666
2017,HRV,Croatia,1.672
2017,HUN,Hungary,1.591083333333333
2017,IRL,Ireland,1.1936666666666667
2017,ITA,Italy,1.5155
2017,LTU,Lithuania,1.6056666666666668
2017,LUX,Luxembourg,1.7024166666666665
2017,LVA,Latvia,1.52975
2017,MLT,Malta,1.0254166666666664
2017,NLD,Netherlands,1.7120833333333332
2017,POL,Poland,1.5519166666666664
2017,PRT,Portugal,2.03825
2017,ROU,Romania,1.5499166666666666
2017,SVK,Slovak Republic,1.4486666666666668
2017,SVN,Slovenia,1.8429166666666665
2017,SWE,Sweden,1.4509166666666669
2018,AUT,Austria,2.623083333333333
2018,BEL,Belgium,2.2859166666666666
2018,BGR,Bulgaria,1.9762499999999996
2018,CZE,Czech Republic,2.70575
2018,DEU,Germany,2.4924999999999993
2018,DNK,Denmark,2.136416666666667
2018,ESP,Spain,1.27675
2018,EST,Estonia,2.171416666666667
2018,FIN,Finland,2.07
2018,FRA,France,2.1660833333333334
2018,GBR,United Kingdom,1.15025
2018,GRC,Greece,1.8174166666666662
2018,HRV,Croatia,2.334583333333333
2018,HUN,Hungary,2.483
2018,IRL,Ireland,0.9680833333333331
2018,ITA,Italy,1.985166666666667
2018,LTU,Lithuania,2.251416666666666
2018,LUX,Luxembourg,2.5572500000000002
2018,LVA,Latvia,2.1375
2018,MLT,Malta,1.4866666666666666
2018,NLD,Netherlands,2.2295
2018,POL,Poland,2.3705833333333333
2018,PRT,Portugal,0.9825833333333335
2018,ROU,Romania,2.0894166666666663
2018,SVK,Slovak Republic,2.5265
2018,SVN,Slovenia,2.489583333333333
2018,SWE,Sweden,1.858666666666667
2019,AUT,Austria,2.5106666666666664
2019,BEL,Belgium,2.050833333333333
2019,BGR,Bulgaria,2.465083333333333
2019,CZE,Czech Republic,2.6277500000000003
2019,DEU,Germany,2.3435
2019,DNK,Denmark,2.2408333333333337
2019,ESP,Spain,1.5396666666666665
2019,EST,Estonia,2.4862500000000005
2019,FIN,Finland,1.7005833333333333
2019,FRA,France,1.9781666666666666
2019,GBR,United Kingdom,1.1886666666666668
2019,GRC,Greece,1.6676666666666666
2019,HRV,Croatia,2.3810833333333337
2019,HUN,Hungary,2.6015833333333336
2019,IRL,Ireland,1.0919166666666666
2019,ITA,Italy,1.81825
2019,LTU,Lithuania,2.9218333333333333
2019,LUX,Luxembourg,2.165666666666667
2019,LVA,Latvia,2.728999999999999
2019,MLT,Malta,1.0160833333333334
2019,NLD,Netherlands,2.127333333333333
2019,POL,Poland,2.7702499999999994
2019,PRT,Portugal,1.3083333333333333
2019,ROU,Romania,2.5635833333333333
2019,SVK,Slovak Republic,2.621083333333333
2019,SVN,Slovenia,2.577916666666667
2019,SWE,Sweden,1.7385
2020,AUT,Austria,2.281333333333334
2020,BEL,Belgium,2.515083333333333
2020,BGR,Bulgaria,2.2474166666666666
2020,CZE,Czech Republic,2.320916666666667
2020,DEU,Germany,2.4586666666666663
2020,DNK,Denmark,2.57125
2020,ESP,Spain,1.912333333333333
2020,EST,Estonia,3.4659999999999997
2020,FIN,Finland,3.3529999999999998
2020,FRA,France,2.3810000000000002
2020,GBR,United Kingdom,1.3389999999999997
2020,GRC,Greece,1.5348333333333335
2020,HRV,Croatia,2.096416666666667
2020,HUN,Hungary,2.062
2020,IRL,Ireland,1.02925
2020,ITA,Italy,1.8208333333333335
2020,LTU,Lithuania,3.2479999999999998
2020,LUX,Luxembourg,2.596083333333333
2020,LVA,Latvia,3.3385000000000002
2020,MLT,Malta,1.2096666666666667
2020,NLD,Netherlands,2.444583333333333
2020,POL,Poland,2.5740000000000003
2020,PRT,Portugal,1.8749166666666666
2020,ROU,Romania,2.3423333333333334
2020,SVK,Slovak Republic,2.102583333333333
2020,SVN,Slovenia,2.2329166666666667
2020,SWE,Sweden,3.013833333333333
